Header_line;14;
file_owner;MyName;
data_source;MySource;
building_name;MyID;
location;Oslo;
year_of_construction;1979;
floor_area;8631;
timestamp_format;%Y-%m-%dT%H:%M:%S%z;
time_zone;Etc/Gmt-1;
;;
;Electricity import;Weather variable
;Wh;C
;Electricity imported ;Temperature Outdoor
TimeStamp;ElImp;Tout
2016-01-05T10:00:00+0100;337200;-7.001745605
2016-01-05T11:00:00+0100;340400;-6.635229492
2016-01-05T12:00:00+0100;325200;-6.401556396
2016-01-05T13:00:00+0100;325200;-5.588171387
2016-01-05T14:00:00+0100;312800;-5.873968506
2016-01-05T15:00:00+0100;256000;-6.214239502
2016-01-05T16:00:00+0100;252400;-6.71072998
2016-01-05T17:00:00+0100;233200;-7.012640381
2016-01-05T18:00:00+0100;232400;-7.034979248
2016-01-05T19:00:00+0100;233200;-7.170599365
2016-01-05T20:00:00+0100;216800;-7.725073242
2016-01-05T21:00:00+0100;176800;-8.445440674
2016-01-05T22:00:00+0100;175200;-7.433508301
2016-01-05T23:00:00+0100;166400;-7.550177002
2016-01-06T00:00:00+0100;170400;-9.324865723
2016-01-06T01:00:00+0100;170400;-8.792486572
2016-01-06T02:00:00+0100;175600;-10.47330322
2016-01-06T03:00:00+0100;174000;-11.14224854
2016-01-06T04:00:00+0100;176800;-11.75897827
2016-01-06T05:00:00+0100;179600;-12.05921021
2016-01-06T06:00:00+0100;187600;-12.23599854
2016-01-06T07:00:00+0100;236400;-12.13788452
2016-01-06T08:00:00+0100;318000;-12.49100342
2016-01-06T09:00:00+0100;325200;-12.76251831
2016-01-06T10:00:00+0100;314400;-11.15088501
2016-01-06T11:00:00+0100;304400;-10.26758423
2016-01-06T12:00:00+0100;310800;-9.589453125
2016-01-06T13:00:00+0100;303200;-9.263006592
2016-01-06T14:00:00+0100;287600;-9.130804443
2016-01-06T15:00:00+0100;212400;-9.329046631
2016-01-06T16:00:00+0100;221200;-10.16138306
2016-01-06T17:00:00+0100;196800;-10.61099854
2016-01-06T18:00:00+0100;200000;-10.59088745
2016-01-06T19:00:00+0100;201200;-10.96692505
2016-01-06T20:00:00+0100;195600;-11.41745605
2016-01-06T21:00:00+0100;198800;-11.60379639
2016-01-06T22:00:00+0100;182000;-12.1024231
2016-01-06T23:00:00+0100;187200;-11.9980835
2016-01-07T00:00:00+0100;180400;-11.92832031
2016-01-07T01:00:00+0100;182400;-11.98377075
2016-01-07T02:00:00+0100;181600;-11.39081421
2016-01-07T03:00:00+0100;178000;-11.35706177
2016-01-07T04:00:00+0100;185200;-11.30905762
2016-01-07T05:00:00+0100;180400;-11.52515259
2016-01-07T06:00:00+0100;199600;-11.62027588
2016-01-07T07:00:00+0100;223600;-11.38376465
2016-01-07T08:00:00+0100;316800;-12.8012146
2016-01-07T09:00:00+0100;316800;-11.52680054
2016-01-07T10:00:00+0100;331200;-11.3888916
2016-01-07T11:00:00+0100;404400;-11.11212769
2016-01-07T12:00:00+0100;386400;-10.79871216
2016-01-07T13:00:00+0100;466400;-10.17401733
2016-01-07T14:00:00+0100;451200;-10.22403564
2016-01-07T15:00:00+0100;284400;-10.5187439
2016-01-07T16:00:00+0100;276800;-11.00467529
2016-01-07T17:00:00+0100;263200;-10.8916687
2016-01-07T18:00:00+0100;266400;-10.71015015
2016-01-07T19:00:00+0100;258400;-10.35098877
2016-01-07T20:00:00+0100;230800;-10.15723267
2016-01-07T21:00:00+0100;193200;-9.719671631
2016-01-07T22:00:00+0100;190400;-9.528814697
2016-01-07T23:00:00+0100;178000;-9.447668457
2016-01-08T00:00:00+0100;175200;-9.409124756
2016-01-08T01:00:00+0100;177600;-9.369390869
2016-01-08T02:00:00+0100;175600;-9.382513428
2016-01-08T03:00:00+0100;177600;-9.317816162
2016-01-08T04:00:00+0100;182400;-9.22598877
2016-01-08T05:00:00+0100;179600;-9.202612305
2016-01-08T06:00:00+0100;194800;-9.052862549
2016-01-08T07:00:00+0100;248000;-8.732702637
2016-01-08T08:00:00+0100;370000;-8.307745361
2016-01-08T09:00:00+0100;432800;-8.221258545
2016-01-08T10:00:00+0100;432000;-7.703619385
2016-01-08T11:00:00+0100;428000;-7.581427002
2016-01-08T12:00:00+0100;428400;-7.244604492
2016-01-08T13:00:00+0100;416800;-7.088079834
2016-01-08T14:00:00+0100;392400;-7.092687988
2016-01-08T15:00:00+0100;272800;-7.463232422
2016-01-08T16:00:00+0100;249600;-7.686682129
2016-01-08T17:00:00+0100;239200;-7.711096191
2016-01-08T18:00:00+0100;238800;-7.726477051
2016-01-08T19:00:00+0100;232800;-7.689093018
2016-01-08T20:00:00+0100;178400;-7.293798828
2016-01-08T21:00:00+0100;182800;-7.244818115
2016-01-08T22:00:00+0100;173600;-7.338476562
2016-01-08T23:00:00+0100;166800;-7.488531494
2016-01-09T00:00:00+0100;164000;-7.609686279
2016-01-09T01:00:00+0100;166400;-7.620123291
2016-01-09T02:00:00+0100;166400;-7.587530518
2016-01-09T03:00:00+0100;168000;-7.587164307
2016-01-09T04:00:00+0100;167200;-7.672949219
2016-01-09T05:00:00+0100;171600;-7.838934326
2016-01-09T06:00:00+0100;166400;-7.917059326
2016-01-09T07:00:00+0100;169200;-7.980505371
2016-01-09T08:00:00+0100;192000;-8.060949707
2016-01-09T09:00:00+0100;234400;-8.108404541
2016-01-09T10:00:00+0100;229200;-8.106848145
2016-01-09T11:00:00+0100;234800;-7.97800293
2016-01-09T12:00:00+0100;243600;-7.72598877
2016-01-09T13:00:00+0100;238400;-7.598547363
2016-01-09T14:00:00+0100;242800;-7.567114258
2016-01-09T15:00:00+0100;244000;-7.568670654
2016-01-09T16:00:00+0100;228000;-7.734411621
2016-01-09T17:00:00+0100;233200;-7.898077393
2016-01-09T18:00:00+0100;231600;-7.961187744
2016-01-09T19:00:00+0100;231600;-8.153356934
2016-01-09T20:00:00+0100;233600;-8.191748047
2016-01-09T21:00:00+0100;231200;-7.984075928
2016-01-09T22:00:00+0100;229200;-8.054663086
2016-01-09T23:00:00+0100;235200;-8.208197021
2016-01-10T00:00:00+0100;229600;-8.160925293
2016-01-10T01:00:00+0100;227200;-7.855352783
2016-01-10T02:00:00+0100;233200;-8.09229126
2016-01-10T03:00:00+0100;232800;-7.970404053
2016-01-10T04:00:00+0100;232400;-7.635321045
2016-01-10T05:00:00+0100;229200;-7.595587158
2016-01-10T06:00:00+0100;221600;-7.483770752
2016-01-10T07:00:00+0100;226400;-7.053778076
2016-01-10T08:00:00+0100;220800;-6.773077393
2016-01-10T09:00:00+0100;234400;-6.748022461
2016-01-10T10:00:00+0100;220400;-6.29630127
2016-01-10T11:00:00+0100;230000;-6.096105957
2016-01-10T12:00:00+0100;232000;-5.784246826
2016-01-10T13:00:00+0100;226000;-5.439886475
2016-01-10T14:00:00+0100;223600;-5.004644775
2016-01-10T15:00:00+0100;236800;-4.68137207
2016-01-10T16:00:00+0100;227200;-3.933325195
2016-01-10T17:00:00+0100;228400;-3.743475342
2016-01-10T18:00:00+0100;224000;-2.80246582
2016-01-10T19:00:00+0100;215200;-2.598822021
2016-01-10T20:00:00+0100;217200;-2.26529541
2016-01-10T21:00:00+0100;205600;-2.036108398
2016-01-10T22:00:00+0100;187200;-1.48001709
2016-01-10T23:00:00+0100;189200;-0.977819824
2016-01-11T00:00:00+0100;189200;-0.623968506
2016-01-11T01:00:00+0100;191600;-0.524755859
2016-01-11T02:00:00+0100;194000;-0.717840576
2016-01-11T03:00:00+0100;198000;-0.850531006
2016-01-11T04:00:00+0100;190800;-0.75836792
2016-01-11T05:00:00+0100;190400;-0.720037842
2016-01-11T06:00:00+0100;200400;-0.867193604
2016-01-11T07:00:00+0100;266000;-0.891210937
2016-01-11T08:00:00+0100;389600;-0.928411865
2016-01-11T09:00:00+0100;400400;-1.078161621
2016-01-11T10:00:00+0100;397600;-1.086340332
2016-01-11T11:00:00+0100;401600;-1.171728516
2016-01-11T12:00:00+0100;399200;-1.072119141
2016-01-11T13:00:00+0100;397600;-0.839849854
2016-01-11T14:00:00+0100;378400;-0.826727295
2016-01-11T15:00:00+0100;227600;-0.766699219
2016-01-11T16:00:00+0100;217200;-0.843695068
2016-01-11T17:00:00+0100;211200;-1.090216064
2016-01-11T18:00:00+0100;203200;-1.181097412
2016-01-11T19:00:00+0100;199600;-1.394262695
2016-01-11T20:00:00+0100;202400;-0.778112793
2016-01-11T21:00:00+0100;194800;-1.030310059
2016-01-11T22:00:00+0100;194000;-0.773840332
2016-01-11T23:00:00+0100;179200;-0.976812744
2016-01-12T00:00:00+0100;188800;-1.124121094
2016-01-12T01:00:00+0100;190000;-1.427374268
2016-01-12T02:00:00+0100;193200;-1.637213135
2016-01-12T03:00:00+0100;186000;-1.790533447
2016-01-12T04:00:00+0100;189200;-1.589025879
2016-01-12T05:00:00+0100;188800;-1.905371094
2016-01-12T06:00:00+0100;209200;-3.222113037
2016-01-12T07:00:00+0100;271600;-4.773474121
2016-01-12T08:00:00+0100;399200;-5.009344482
2016-01-12T09:00:00+0100;396000;-4.95758667
2016-01-12T10:00:00+0100;400800;-3.671789551
2016-01-12T11:00:00+0100;406400;-4.14307251
2016-01-12T12:00:00+0100;400800;-3.148199463
2016-01-12T13:00:00+0100;424400;-2.633001709
2016-01-12T14:00:00+0100;403600;-2.533270264
2016-01-12T15:00:00+0100;245200;-2.639013672
2016-01-12T16:00:00+0100;226400;-2.149053955
2016-01-12T17:00:00+0100;216000;-2.363409424
2016-01-12T18:00:00+0100;212000;-2.603918457
2016-01-12T19:00:00+0100;207200;-2.782751465
2016-01-12T20:00:00+0100;209200;-3.054144287
2016-01-12T21:00:00+0100;208000;-3.284490967
2016-01-12T22:00:00+0100;206400;-3.522955322
2016-01-12T23:00:00+0100;198800;-3.753485107
2016-01-13T00:00:00+0100;199200;-3.991033936
2016-01-13T01:00:00+0100;207600;-4.422613525
2016-01-13T02:00:00+0100;208400;-4.750494385
2016-01-13T03:00:00+0100;207200;-5.045874023
2016-01-13T04:00:00+0100;206800;-4.914984131
2016-01-13T05:00:00+0100;204400;-5.0612854
2016-01-13T06:00:00+0100;216400;-4.868444824
2016-01-13T07:00:00+0100;282800;-4.772741699
2016-01-13T08:00:00+0100;398400;-4.734320068
2016-01-13T09:00:00+0100;400400;-4.757116699
2016-01-13T10:00:00+0100;404800;-4.592779541
2016-01-13T11:00:00+0100;408000;-4.741217041
2016-01-13T12:00:00+0100;395600;-4.640905762
2016-01-13T13:00:00+0100;400000;-4.705633545
2016-01-13T14:00:00+0100;402800;-4.925024414
2016-01-13T15:00:00+0100;248000;-5.148901367
2016-01-13T16:00:00+0100;247600;-7.290167236
2016-01-13T17:00:00+0100;238400;-8.395330811
2016-01-13T18:00:00+0100;242000;-9.636419678
2016-01-13T19:00:00+0100;244400;-9.955084229
2016-01-13T20:00:00+0100;235600;-10.77454224
2016-01-13T21:00:00+0100;245200;-11.29544678
2016-01-13T22:00:00+0100;225600;-11.83511963
2016-01-13T23:00:00+0100;235200;-12.03491821
2016-01-14T00:00:00+0100;234400;-13.23459473
2016-01-14T01:00:00+0100;244400;-13.8743042
2016-01-14T02:00:00+0100;243600;-13.81995239
2016-01-14T03:00:00+0100;250400;-14.01352539
2016-01-14T04:00:00+0100;237200;-14.12695923
2016-01-14T05:00:00+0100;242000;-13.47421875
2016-01-14T06:00:00+0100;244800;-12.4696106
2016-01-14T07:00:00+0100;303200;-12.2885498
2016-01-14T08:00:00+0100;414800;-12.3201355
2016-01-14T09:00:00+0100;423600;-12.54547729
2016-01-14T10:00:00+0100;430400;-12.39743652
2016-01-14T11:00:00+0100;423600;-11.82575073
2016-01-14T12:00:00+0100;415600;-10.19833984
2016-01-14T13:00:00+0100;412400;-8.507543945
2016-01-14T14:00:00+0100;403200;-9.090826416
2016-01-14T15:00:00+0100;278000;-9.407751465
2016-01-14T16:00:00+0100;260800;-11.10968628
2016-01-14T17:00:00+0100;251200;-11.97394409
2016-01-14T18:00:00+0100;252400;-12.01593628
2016-01-14T19:00:00+0100;253200;-12.72287598
2016-01-14T20:00:00+0100;254400;-13.51758423
2016-01-14T21:00:00+0100;266400;-13.65115967
2016-01-14T22:00:00+0100;254400;-14.48843994
2016-01-14T23:00:00+0100;249600;-14.7651123
2016-01-15T00:00:00+0100;252000;-15.0211853
2016-01-15T01:00:00+0100;250800;-14.62241211
2016-01-15T02:00:00+0100;260000;-15.11517944
2016-01-15T03:00:00+0100;256400;-15.50049438
2016-01-15T04:00:00+0100;263200;-16.10654297
2016-01-15T05:00:00+0100;262000;-15.78922119
2016-01-15T06:00:00+0100;274400;-16.13275757
2016-01-15T07:00:00+0100;332800;-15.50675049
2016-01-15T08:00:00+0100;434800;-16.08267822
2016-01-15T09:00:00+0100;448800;-15.60593262
2016-01-15T10:00:00+0100;433200;-14.50287476
2016-01-15T11:00:00+0100;425600;-13.0335144
2016-01-15T12:00:00+0100;401600;-11.14331665
2016-01-15T13:00:00+0100;389600;-10.84192505
2016-01-15T14:00:00+0100;369200;-9.376776123
2016-01-15T15:00:00+0100;268800;-10.1895813
2016-01-15T16:00:00+0100;266000;-10.73279419
2016-01-15T17:00:00+0100;250400;-10.45117798
2016-01-15T18:00:00+0100;248800;-10.25879517
2016-01-15T19:00:00+0100;245600;-9.631994629
2016-01-15T20:00:00+0100;240800;-9.251867676
2016-01-15T21:00:00+0100;238000;-9.106756592
2016-01-15T22:00:00+0100;226000;-9.002172852
2016-01-15T23:00:00+0100;228000;-8.803625488
2016-01-16T00:00:00+0100;224800;-8.667608643
2016-01-16T01:00:00+0100;228800;-8.267584229
2016-01-16T02:00:00+0100;226800;-8.034552002
2016-01-16T03:00:00+0100;220800;-7.900366211
2016-01-16T04:00:00+0100;234400;-7.66184082
2016-01-16T05:00:00+0100;227600;-7.523352051
2016-01-16T06:00:00+0100;226000;-7.138830566
2016-01-16T07:00:00+0100;238800;-7.441992187
2016-01-16T08:00:00+0100;241600;-7.637915039
2016-01-16T09:00:00+0100;242400;-8.728857422
2016-01-16T10:00:00+0100;240000;-8.975744629
2016-01-16T11:00:00+0100;245200;-9.049871826
2016-01-16T12:00:00+0100;240800;-8.863256836
2016-01-16T13:00:00+0100;236000;-8.65982666
2016-01-16T14:00:00+0100;232000;-7.924230957
2016-01-16T15:00:00+0100;238400;-8.418707275
2016-01-16T16:00:00+0100;250400;-9.782080078
2016-01-16T17:00:00+0100;248800;-11.43366089
2016-01-16T18:00:00+0100;253200;-12.15598145
2016-01-16T19:00:00+0100;240400;-12.22827759
2016-01-16T20:00:00+0100;244400;-12.1791748
2016-01-16T21:00:00+0100;244000;-11.53626099
2016-01-16T22:00:00+0100;238800;-12.0072998
2016-01-16T23:00:00+0100;241600;-11.41947021
2016-01-17T00:00:00+0100;238000;-10.96793213
2016-01-17T01:00:00+0100;240800;-11.63046875
2016-01-17T02:00:00+0100;243200;-11.3239502
2016-01-17T03:00:00+0100;253600;-12.08188477
2016-01-17T04:00:00+0100;248400;-12.137854
2016-01-17T05:00:00+0100;260800;-13.25522461
2016-01-17T06:00:00+0100;250800;-13.034552
2016-01-17T07:00:00+0100;254800;-13.26322021
2016-01-17T08:00:00+0100;275600;-14.14295044
2016-01-17T09:00:00+0100;268800;-14.41437378
2016-01-17T10:00:00+0100;264400;-14.63654175
2016-01-17T11:00:00+0100;256000;-13.12506714
2016-01-17T12:00:00+0100;249600;-11.05206909
2016-01-17T13:00:00+0100;249600;-9.537481689
2016-01-17T14:00:00+0100;244000;-8.993444824
2016-01-17T15:00:00+0100;244800;-9.337316895
2016-01-17T16:00:00+0100;263200;-11.33731689
2016-01-17T17:00:00+0100;262400;-12.35788574
2016-01-17T18:00:00+0100;261200;-12.89920654
2016-01-17T19:00:00+0100;256000;-13.49072876
2016-01-17T20:00:00+0100;250800;-13.66635742
2016-01-17T21:00:00+0100;248000;-13.42581787
2016-01-17T22:00:00+0100;248000;-12.46814575
2016-01-17T23:00:00+0100;246000;-12.01437988
2016-01-18T00:00:00+0100;242400;-11.97931519
2016-01-18T01:00:00+0100;251600;-12.02734985
2016-01-18T02:00:00+0100;251600;-13.13086548
2016-01-18T03:00:00+0100;250800;-12.85516968
2016-01-18T04:00:00+0100;249600;-12.4703125
2016-01-18T05:00:00+0100;247200;-12.35397949
2016-01-18T06:00:00+0100;261200;-12.38458862
2016-01-18T07:00:00+0100;301200;-12.19089355
2016-01-18T08:00:00+0100;414000;-11.56513062
2016-01-18T09:00:00+0100;424400;-11.17252197
2016-01-18T10:00:00+0100;417200;-10.69141235
2016-01-18T11:00:00+0100;409600;-10.19727173
2016-01-18T12:00:00+0100;413600;-9.702154541
2016-01-18T13:00:00+0100;418000;-9.350286865
2016-01-18T14:00:00+0100;408800;-8.093237305
2016-01-18T15:00:00+0100;272000;-8.964880371
2016-01-18T16:00:00+0100;266400;-9.754125977
2016-01-18T17:00:00+0100;244800;-10.41217651
2016-01-18T18:00:00+0100;255200;-10.78757324
2016-01-18T19:00:00+0100;248800;-11.2026123
2016-01-18T20:00:00+0100;253600;-11.78375854
2016-01-18T21:00:00+0100;250000;-10.81986084
2016-01-18T22:00:00+0100;247200;-11.00043335
2016-01-18T23:00:00+0100;244000;-11.30512085
2016-01-19T00:00:00+0100;248400;-11.38748779
2016-01-19T01:00:00+0100;250400;-12.03522339
2016-01-19T02:00:00+0100;242800;-12.20062866
2016-01-19T03:00:00+0100;247600;-12.48804321
2016-01-19T04:00:00+0100;244800;-12.61646118
2016-01-19T05:00:00+0100;248000;-12.52017822
2016-01-19T06:00:00+0100;264800;-12.56104126
2016-01-19T07:00:00+0100;315200;-12.68302002
2016-01-19T08:00:00+0100;425600;-12.69879761
2016-01-19T09:00:00+0100;424800;-12.82608643
2016-01-19T10:00:00+0100;419600;-12.54205933
2016-01-19T11:00:00+0100;425600;-11.40765991
2016-01-19T12:00:00+0100;416000;-9.839727783
2016-01-19T13:00:00+0100;422000;-8.975256348
2016-01-19T14:00:00+0100;417200;-8.282324219
2016-01-19T15:00:00+0100;275600;-8.575598145
2016-01-19T16:00:00+0100;276000;-8.918920898
2016-01-19T17:00:00+0100;264800;-9.05133667
2016-01-19T18:00:00+0100;256000;-9.322210693
2016-01-19T19:00:00+0100;254400;-9.418310547
2016-01-19T20:00:00+0100;253200;-9.473730469
2016-01-19T21:00:00+0100;258400;-10.33762207
2016-01-19T22:00:00+0100;252800;-10.6336731
2016-01-19T23:00:00+0100;243600;-10.96329346
2016-01-20T00:00:00+0100;243600;-11.34741821
2016-01-20T01:00:00+0100;242000;-11.84836426
2016-01-20T02:00:00+0100;250400;-11.92334595
2016-01-20T03:00:00+0100;242800;-12.16678467
2016-01-20T04:00:00+0100;250000;-12.44904175
2016-01-20T05:00:00+0100;249600;-12.55994263
2016-01-20T06:00:00+0100;260000;-12.4980835
2016-01-20T07:00:00+0100;319200;-12.40723267
2016-01-20T08:00:00+0100;412000;-12.06571045
2016-01-20T09:00:00+0100;418400;-11.35379639
2016-01-20T10:00:00+0100;415200;-10.92438354
2016-01-20T11:00:00+0100;416800;-10.58826294
2016-01-20T12:00:00+0100;405200;-9.46539917
2016-01-20T13:00:00+0100;410800;-7.739935303
2016-01-20T14:00:00+0100;403600;-7.154638672
2016-01-20T15:00:00+0100;257200;-6.909216309
2016-01-20T16:00:00+0100;259200;-7.547216797
2016-01-20T17:00:00+0100;249600;-8.494329834
2016-01-20T18:00:00+0100;257600;-9.09519043
2016-01-20T19:00:00+0100;250400;-9.307806396
2016-01-20T20:00:00+0100;258400;-9.817938232
2016-01-20T21:00:00+0100;259600;-10.31464233
2016-01-20T22:00:00+0100;244400;-10.63672485
2016-01-20T23:00:00+0100;248800;-11.04428711
2016-01-21T00:00:00+0100;242000;-11.38254395
2016-01-21T01:00:00+0100;254800;-11.73230591
2016-01-21T02:00:00+0100;254000;-12.08048096
2016-01-21T03:00:00+0100;253200;-12.24881592
2016-01-21T04:00:00+0100;260000;-12.41681519
2016-01-21T05:00:00+0100;259200;-12.58145752
2016-01-21T06:00:00+0100;270400;-12.66815796
2016-01-21T07:00:00+0100;319200;-12.46964111
2016-01-21T08:00:00+0100;417600;-12.37909546
2016-01-21T09:00:00+0100;420000;-12.37271729
2016-01-21T10:00:00+0100;423200;-11.93829956
2016-01-21T11:00:00+0100;411200;-10.87198486
2016-01-21T12:00:00+0100;416000;-9.465856934
2016-01-21T13:00:00+0100;411600;-8.726538086
2016-01-21T14:00:00+0100;405200;-7.987127686
2016-01-21T15:00:00+0100;273200;-7.65793457
2016-01-21T16:00:00+0100;264000;-8.031774902
2016-01-21T17:00:00+0100;256000;-9.185736084
2016-01-21T18:00:00+0100;262000;-9.544989014
2016-01-21T19:00:00+0100;262000;-10.27185669
2016-01-21T20:00:00+0100;256800;-10.86548462
2016-01-21T21:00:00+0100;262800;-11.38956299
2016-01-21T22:00:00+0100;255600;-11.84317627
2016-01-21T23:00:00+0100;243200;-12.35501709
2016-01-22T00:00:00+0100;252000;-12.69019165
2016-01-22T01:00:00+0100;252400;-13.18710937
2016-01-22T02:00:00+0100;260400;-13.49460449
2016-01-22T03:00:00+0100;260400;-13.88608398
2016-01-22T04:00:00+0100;255600;-14.19116821
2016-01-22T05:00:00+0100;252000;-13.92566528
2016-01-22T06:00:00+0100;260400;-12.84491577
2016-01-22T07:00:00+0100;316400;-11.99970093
2016-01-22T08:00:00+0100;414800;-11.19785156
2016-01-22T09:00:00+0100;424800;-10.62369385
2016-01-22T10:00:00+0100;423200;-10.06049194
2016-01-22T11:00:00+0100;421200;-9.46137085
2016-01-22T12:00:00+0100;410000;-8.820257568
2016-01-22T13:00:00+0100;408800;-8.466680908
2016-01-22T14:00:00+0100;395600;-8.239050293
2016-01-22T15:00:00+0100;274400;-8.124639893
2016-01-22T16:00:00+0100;251200;-7.800024414
2016-01-22T17:00:00+0100;234400;-7.675482178
2016-01-22T18:00:00+0100;236800;-7.493383789
2016-01-22T19:00:00+0100;234400;-7.278570557
2016-01-22T20:00:00+0100;234000;-6.964056396
2016-01-22T21:00:00+0100;212800;-6.661810303
